bvp,time,sensor,phase,eda,temp,PPG GREEN
-161.0,1669796626.46875,empatica_bvp,baseline,,,
-141.11,1669796626.484375,empatica_bvp,baseline,,,
-109.77,1669796626.5,empatica_bvp,baseline,,,
-71.17,1669796626.515625,empatica_bvp,baseline,,,
-31.02,1669796626.53125,empatica_bvp,baseline,,,
5.24,1669796626.546875,empatica_bvp,baseline,,,
34.02,1669796626.5625,empatica_bvp,baseline,,,
54.09,1669796626.578125,empatica_bvp,baseline,,,
66.29,1669796626.59375,empatica_bvp,baseline,,,
72.47,1669796626.609375,empatica_bvp,baseline,,,
74.53,1669796626.625,empatica_bvp,baseline,,,
73.95,1669796626.640625,empatica_bvp,baseline,,,
